zone_id,pixel_count,area_m2,area_ha
3766,1,400,0.04
3767,1,400,0.04
3768,2,800,0.08
3769,9,3600,0.36
3770,7,2800,0.28
3771,2,800,0.08
3772,2,800,0.08
3773,9,3600,0.36
3774,11,4400,0.44
3775,1,400,0.04
3776,1,400,0.04
3777,1,400,0.04
3778,1,400,0.04
3779,3,1200,0.12
3780,7,2800,0.28
3781,1,400,0.04
3782,5,2000,0.2
3783,1,400,0.04
3784,1,400,0.04
3785,1,400,0.04
3786,1,400,0.04
3787,8,3200,0.32
3788,1,400,0.04
3789,1,400,0.04
3790,48,19200,1.92
3791,1,400,0.04
3792,1,400,0.04
3793,1,400,0.04
3794,1,400,0.04
3795,15,6000,0.6
3796,2,800,0.08
3797,1,400,0.04
3798,1,400,0.04
3799,1,400,0.04
3800,1,400,0.04
3801,1,400,0.04
3802,6,2400,0.24
3803,1,400,0.04
3804,1,400,0.04
3805,1,400,0.04
3806,2,800,0.08
3807,8,3200,0.32
3808,1,400,0.04
3809,2,800,0.08
3810,1,400,0.04
3811,1,400,0.04
3812,1,400,0.04
3813,2,800,0.08
3814,1,400,0.04
3815,1,400,0.04
3816,3,1200,0.12
3817,2,800,0.08
3818,1,400,0.04
3819,16,6400,0.64
3820,16,6400,0.64
3821,1,400,0.04
3822,17,6800,0.68
3823,1,400,0.04
3824,145,58000,5.8
3825,1,400,0.04
3826,1,400,0.04
3827,1,400,0.04
3828,1,400,0.04
3829,24,9600,0.96
3830,1,400,0.04
3831,3,1200,0.12
3832,3,1200,0.12
3833,10,4000,0.4
3834,1,400,0.04
3835,7,2800,0.28
3836,5,2000,0.2
3837,5,2000,0.2
3838,2,800,0.08
3839,1,400,0.04
3840,2,800,0.08
3841,1,400,0.04
3842,94,37600,3.76
3843,1,400,0.04
3844,1,400,0.04
3845,1,400,0.04
3846,1,400,0.04
3847,2,800,0.08
3848,1,400,0.04
3849,17,6800,0.68
3850,5,2000,0.2
3851,4,1600,0.16
3852,1,400,0.04
3853,1,400,0.04
3854,2,800,0.08
3855,5,2000,0.2
3856,15,6000,0.6
3857,2,800,0.08
3858,4,1600,0.16
3859,5,2000,0.2
3860,18,7200,0.72
3861,1,400,0.04
3862,1,400,0.04
3863,3,1200,0.12
3864,1,400,0.04
3865,6,2400,0.24
3866,5,2000,0.2
3867,2,800,0.08
3868,36,14400,1.44
3869,1,400,0.04
3870,10,4000,0.4
3871,2,800,0.08
3872,3,1200,0.12
3873,1,400,0.04
3874,4,1600,0.16
3875,1,400,0.04
3876,7,2800,0.28
3877,6,2400,0.24
3878,3,1200,0.12
3879,1,400,0.04
3880,1,400,0.04
3881,5,2000,0.2
3882,2,800,0.08
3883,2,800,0.08
3884,1,400,0.04
3885,1,400,0.04
3886,3,1200,0.12
3887,1,400,0.04
3888,3,1200,0.12
3889,1,400,0.04
3890,50,20000,2.0
3891,2,800,0.08
3892,1,400,0.04
3893,1,400,0.04
3894,7,2800,0.28
3895,3,1200,0.12
3896,1,400,0.04
3897,193,77200,7.72
3898,2,800,0.08
3899,1,400,0.04
3900,14,5600,0.56
3901,1,400,0.04
3902,1,400,0.04
3903,4,1600,0.16
3904,1,400,0.04
3905,2,800,0.08
3906,2,800,0.08
3907,2,800,0.08
3908,1,400,0.04
3909,4,1600,0.16
3910,1,400,0.04
3911,9,3600,0.36
3912,1,400,0.04
3913,29,11600,1.16
3914,1,400,0.04
3915,3,1200,0.12
3916,1,400,0.04
3917,2,800,0.08
3918,3,1200,0.12
3919,51,20400,2.04
3920,13,5200,0.52
3921,1,400,0.04
3922,2,800,0.08
3923,37,14800,1.48
3924,1,400,0.04
3925,13,5200,0.52
3926,1,400,0.04
3927,1,400,0.04
3928,2,800,0.08
3929,1,400,0.04
3930,2,800,0.08
3931,1,400,0.04
3932,2,800,0.08
3933,2,800,0.08
3934,15,6000,0.6
3935,7,2800,0.28
3936,1,400,0.04
3937,1,400,0.04
3938,1,400,0.04
3939,2,800,0.08
3940,2,800,0.08
3941,2,800,0.08
3942,1,400,0.04
3943,2,800,0.08
3944,1,400,0.04
3945,1,400,0.04
3946,4,1600,0.16
3947,1,400,0.04
3948,4,1600,0.16
3949,10,4000,0.4
3950,3,1200,0.12
3951,7,2800,0.28
3952,4,1600,0.16
3953,8,3200,0.32
3954,5,2000,0.2
3955,2,800,0.08
3956,1,400,0.04
3957,4,1600,0.16
3958,1,400,0.04
3959,2,800,0.08
3960,3,1200,0.12
3961,5,2000,0.2
3962,1,400,0.04
3963,1,400,0.04
3964,1,400,0.04
3965,8,3200,0.32
3966,1,400,0.04
3967,2,800,0.08
3968,1,400,0.04
3969,4,1600,0.16
3970,1,400,0.04
3971,1,400,0.04
3972,1,400,0.04
3973,1,400,0.04
3974,14,5600,0.56
3975,1,400,0.04
3976,3,1200,0.12
3977,1,400,0.04
3978,1,400,0.04
3979,1,400,0.04
3980,3,1200,0.12
3981,6,2400,0.24
3982,3,1200,0.12
3983,2,800,0.08
3984,2,800,0.08
3985,2,800,0.08
3986,1,400,0.04
3987,3,1200,0.12
3988,2,800,0.08
3989,6,2400,0.24
3990,1,400,0.04
3991,1,400,0.04
3992,1,400,0.04
3993,1,400,0.04
3994,1,400,0.04
3995,1,400,0.04
3996,9,3600,0.36
3997,1,400,0.04
3998,1,400,0.04
3999,1,400,0.04
4000,1,400,0.04
4001,4,1600,0.16
4002,1,400,0.04
4003,1,400,0.04
4004,7,2800,0.28
4005,1,400,0.04
4006,1,400,0.04
4007,1,400,0.04
4008,1,400,0.04
4009,1,400,0.04
4010,1,400,0.04
4011,1,400,0.04
4012,1,400,0.04
4013,1,400,0.04
4014,1,400,0.04
4015,1,400,0.04
4016,1,400,0.04
4017,2,800,0.08
4018,1,400,0.04
4019,6,2400,0.24
4020,1,400,0.04
4021,2,800,0.08
4022,1,400,0.04
4023,8,3200,0.32
4024,1,400,0.04
4025,1,400,0.04
4026,1,400,0.04
4027,3,1200,0.12
4028,3,1200,0.12
4029,1,400,0.04
4030,6,2400,0.24
4031,1,400,0.04
4032,16,6400,0.64
4033,2,800,0.08
4034,2,800,0.08
4035,1,400,0.04
4036,1,400,0.04
4037,1,400,0.04
4038,309,123600,12.36
4039,5,2000,0.2
4040,1,400,0.04
4041,2,800,0.08
4042,60,24000,2.4
4043,1,400,0.04
4044,2,800,0.08
4045,2,800,0.08
4046,3,1200,0.12
4047,1,400,0.04
4048,1,400,0.04
4049,2,800,0.08
4050,2,800,0.08
4051,20,8000,0.8
4052,2,800,0.08
4053,5,2000,0.2
4054,1,400,0.04
4055,1,400,0.04
4056,3,1200,0.12
4057,1,400,0.04
4058,1,400,0.04
4059,3,1200,0.12
4060,7,2800,0.28
4061,1,400,0.04
4062,1,400,0.04
4063,6,2400,0.24
4064,1,400,0.04
4065,16,6400,0.64
4066,3,1200,0.12
4067,4,1600,0.16
4068,12,4800,0.48
4069,1,400,0.04
4070,7,2800,0.28
4071,1,400,0.04
4072,1,400,0.04
4073,6,2400,0.24
4074,1,400,0.04
4075,3,1200,0.12
4076,18,7200,0.72
4077,4,1600,0.16
4078,3,1200,0.12
4079,2,800,0.08
4080,1,400,0.04
4081,3,1200,0.12
4082,2,800,0.08
4083,9,3600,0.36
4084,1,400,0.04
4085,13,5200,0.52
4086,15,6000,0.6
4087,3,1200,0.12
4088,1,400,0.04
4089,6,2400,0.24
4090,2,800,0.08
4091,2,800,0.08
4092,1,400,0.04
4093,1,400,0.04
4094,1,400,0.04
4095,5,2000,0.2
4096,1,400,0.04
4097,1,400,0.04
4098,5,2000,0.2
4099,6,2400,0.24
4100,761,304400,30.44
4101,1,400,0.04
4102,1,400,0.04
4103,1,400,0.04
4104,1,400,0.04
4105,1,400,0.04
4106,1,400,0.04
4107,21,8400,0.84
4108,2,800,0.08
4109,22,8800,0.88
4110,2,800,0.08
4111,1,400,0.04
4112,1,400,0.04
4113,12,4800,0.48
4114,9,3600,0.36
4115,1,400,0.04
4116,1,400,0.04
4117,1,400,0.04
4118,1,400,0.04
4119,2,800,0.08
4120,1,400,0.04
4121,60,24000,2.4
4122,1,400,0.04
4123,1,400,0.04
4124,1,400,0.04
4125,5,2000,0.2
4126,1,400,0.04
4127,7,2800,0.28
4128,3,1200,0.12
4129,1,400,0.04
4130,2,800,0.08
4131,1,400,0.04
4132,2,800,0.08
4133,1,400,0.04
4134,9,3600,0.36
4135,1,400,0.04
4136,1,400,0.04
4137,8,3200,0.32
4138,1,400,0.04
4139,1,400,0.04
4140,1,400,0.04
4141,1,400,0.04
4142,17,6800,0.68
4143,1,400,0.04
4144,3,1200,0.12
4145,2,800,0.08
4146,2,800,0.08
4147,148,59200,5.92
4148,1,400,0.04
4149,1,400,0.04
4150,49,19600,1.96
4151,1,400,0.04
4152,24,9600,0.96
4153,1,400,0.04
4154,1,400,0.04
4155,1,400,0.04
4156,1,400,0.04
4157,2,800,0.08
4158,8,3200,0.32
4159,14,5600,0.56
4160,4,1600,0.16
4161,2,800,0.08
4162,1,400,0.04
4163,2,800,0.08
4164,1,400,0.04
4165,7,2800,0.28
4166,19,7600,0.76
4167,7,2800,0.28
4168,2,800,0.08
4169,1,400,0.04
4170,1,400,0.04
4171,1,400,0.04
4172,2,800,0.08
4173,1,400,0.04
4174,1,400,0.04
4175,2,800,0.08
4176,1,400,0.04
4177,1,400,0.04
4178,1,400,0.04
4179,3,1200,0.12
4180,3,1200,0.12
4181,6,2400,0.24
4182,118,47200,4.72
4183,1,400,0.04
4184,1,400,0.04
4185,1,400,0.04
4186,1,400,0.04
4187,1,400,0.04
4188,1,400,0.04
4189,1,400,0.04
4190,1,400,0.04
4191,10,4000,0.4
4192,1,400,0.04
4193,1,400,0.04
4194,1,400,0.04
4195,1,400,0.04
4196,2,800,0.08
4197,1,400,0.04
4198,1,400,0.04
4199,91,36400,3.64
4200,1,400,0.04
4201,1,400,0.04
4202,2,800,0.08
4203,5,2000,0.2
4204,1,400,0.04
4205,2,800,0.08
4206,3,1200,0.12
4207,1,400,0.04
4208,4,1600,0.16
4209,13,5200,0.52
4210,1,400,0.04
4211,1,400,0.04
4212,2,800,0.08
4213,1,400,0.04
4214,2,800,0.08
4215,3,1200,0.12
4216,16,6400,0.64
4217,1,400,0.04
4218,1,400,0.04
4219,8,3200,0.32
4220,2,800,0.08
4221,1,400,0.04
4222,1,400,0.04
4223,1,400,0.04
4224,1,400,0.04
4225,4,1600,0.16
4226,1,400,0.04
4227,2,800,0.08
4228,1,400,0.04
4229,7,2800,0.28
4230,21,8400,0.84
4231,14,5600,0.56
4232,2,800,0.08
4233,2,800,0.08
4234,1,400,0.04
4235,1,400,0.04
4236,1,400,0.04
4237,3,1200,0.12
4238,2,800,0.08
4239,1,400,0.04
4240,1,400,0.04
4241,44,17600,1.76
4242,3,1200,0.12
4243,1,400,0.04
4244,2,800,0.08
4245,2,800,0.08
4246,3,1200,0.12
4247,4,1600,0.16
4248,5,2000,0.2
4249,6,2400,0.24
4250,5,2000,0.2
4251,3,1200,0.12
4252,1,400,0.04
4253,6,2400,0.24
4254,2,800,0.08
4255,1,400,0.04
4256,2,800,0.08
4257,1,400,0.04
4258,1,400,0.04
4259,1,400,0.04
4260,1,400,0.04
4261,1,400,0.04
4262,26,10400,1.04
4263,1,400,0.04
4264,1,400,0.04
4265,3,1200,0.12
4266,2,800,0.08
4267,2,800,0.08
4268,238,95200,9.52
4269,19,7600,0.76
4270,127,50800,5.08
4271,3,1200,0.12
4272,1,400,0.04
4273,3,1200,0.12
4274,1,400,0.04
4275,1,400,0.04
4276,5,2000,0.2
4277,1,400,0.04
4278,1,400,0.04
4279,2,800,0.08
4280,2,800,0.08
4281,1,400,0.04
4282,1,400,0.04
4283,2,800,0.08
4284,1,400,0.04
4285,1,400,0.04
4286,1,400,0.04
4287,2,800,0.08
4288,1,400,0.04
4289,5,2000,0.2
4290,2,800,0.08
4291,2,800,0.08
4292,3,1200,0.12
4293,1,400,0.04
4294,2,800,0.08
4295,7,2800,0.28
4296,1,400,0.04
4297,4,1600,0.16
4298,2,800,0.08
4299,21,8400,0.84
4300,2,800,0.08
4301,1,400,0.04
4302,3,1200,0.12
4303,1,400,0.04
4304,3,1200,0.12
4305,8,3200,0.32
4306,1,400,0.04
4307,5,2000,0.2
4308,1,400,0.04
4309,1,400,0.04
4310,1,400,0.04
4311,3,1200,0.12
4312,3,1200,0.12
4313,2,800,0.08
4314,1,400,0.04
4315,1,400,0.04
4316,1,400,0.04
4317,13,5200,0.52
4318,5,2000,0.2
4319,1,400,0.04
4320,3,1200,0.12
4321,7,2800,0.28
4322,2,800,0.08
4323,1,400,0.04
4324,1,400,0.04
4325,1,400,0.04
4326,2,800,0.08
4327,3,1200,0.12
4328,1,400,0.04
4329,1,400,0.04
4330,1,400,0.04
4331,1,400,0.04
4332,1,400,0.04
4333,4,1600,0.16
4334,1,400,0.04
4335,2,800,0.08
4336,11,4400,0.44
4337,2,800,0.08
4338,12,4800,0.48
4339,1,400,0.04
4340,9,3600,0.36
4341,1,400,0.04
4342,1,400,0.04
4343,1,400,0.04
4344,2,800,0.08
4345,1,400,0.04
4346,1,400,0.04
4347,1,400,0.04
4348,2,800,0.08
4349,3,1200,0.12
4350,1,400,0.04
4351,1,400,0.04
4352,1,400,0.04
4353,63,25200,2.52
4354,2,800,0.08
4355,6,2400,0.24
4356,3,1200,0.12
4357,7,2800,0.28
4358,4,1600,0.16
4359,5,2000,0.2
4360,1,400,0.04
4361,5,2000,0.2
4362,2,800,0.08
4363,1,400,0.04
4364,1,400,0.04
4365,1,400,0.04
4366,2,800,0.08
4367,3,1200,0.12
4368,1,400,0.04
4369,1,400,0.04
4370,1,400,0.04
4371,7,2800,0.28
4372,3,1200,0.12
4373,1,400,0.04
4374,1,400,0.04
4375,1,400,0.04
4376,1,400,0.04
4377,2,800,0.08
4378,1,400,0.04
4379,1,400,0.04
4380,7,2800,0.28
4381,2,800,0.08
4382,2,800,0.08
4383,47,18800,1.88
4384,2,800,0.08
4385,1,400,0.04
4386,4,1600,0.16
4387,1,400,0.04
4388,1,400,0.04
4389,4,1600,0.16
4390,1,400,0.04
4391,1,400,0.04
4392,1,400,0.04
4393,1,400,0.04
4394,3,1200,0.12
4395,3,1200,0.12
4396,6,2400,0.24
4397,3,1200,0.12
4398,3,1200,0.12
4399,1,400,0.04
4400,1,400,0.04
4401,7,2800,0.28
4402,2,800,0.08
4403,2,800,0.08
4404,1,400,0.04
4405,3,1200,0.12
4406,1,400,0.04
4407,1,400,0.04
4408,1,400,0.04
4409,1,400,0.04
4410,3,1200,0.12
4411,1,400,0.04
4412,7,2800,0.28
4413,1,400,0.04
4414,1,400,0.04
4415,1,400,0.04
4416,1,400,0.04
4417,1,400,0.04
4418,1,400,0.04
4419,1,400,0.04
4420,3,1200,0.12
4421,2,800,0.08
4422,1,400,0.04
4423,1,400,0.04
4424,1,400,0.04
4425,1,400,0.04
4426,7,2800,0.28
4427,3,1200,0.12
4428,1,400,0.04
4429,1,400,0.04
4430,3,1200,0.12
4431,4,1600,0.16
4432,1,400,0.04
4433,1,400,0.04
4434,11,4400,0.44
4435,1,400,0.04
4436,25,10000,1.0
4437,2,800,0.08
4438,5,2000,0.2
4439,9,3600,0.36
4440,3,1200,0.12
4441,1,400,0.04
4442,6,2400,0.24
4443,1,400,0.04
4444,1,400,0.04
4445,1,400,0.04
4446,1,400,0.04
4447,1,400,0.04
4448,4,1600,0.16
4449,1,400,0.04
4450,1,400,0.04
4451,6,2400,0.24
4452,10,4000,0.4
4453,22,8800,0.88
4454,1,400,0.04
4455,3,1200,0.12
4456,1,400,0.04
4457,1,400,0.04
4458,1,400,0.04
4459,2,800,0.08
4460,1,400,0.04
4461,1,400,0.04
4462,23,9200,0.92
4463,1,400,0.04
4464,54,21600,2.16
4465,1,400,0.04
4466,2,800,0.08
4467,1,400,0.04
4468,1,400,0.04
4469,1,400,0.04
4470,1,400,0.04
4471,1,400,0.04
4472,26,10400,1.04
4473,1,400,0.04
4474,1,400,0.04
4475,3,1200,0.12
4476,3,1200,0.12
4477,9,3600,0.36
4478,1,400,0.04
4479,3,1200,0.12
4480,1,400,0.04
4481,1,400,0.04
4482,9,3600,0.36
4483,3,1200,0.12
4484,24,9600,0.96
4485,3,1200,0.12
4486,4,1600,0.16
4487,1,400,0.04
4488,3,1200,0.12
4489,11,4400,0.44
4490,2,800,0.08
4491,1,400,0.04
4492,67,26800,2.68
4493,2,800,0.08
4494,1,400,0.04
4495,2,800,0.08
4496,2,800,0.08
4497,2,800,0.08
4498,3,1200,0.12
4499,6,2400,0.24
4500,1,400,0.04
4501,1,400,0.04
4502,2,800,0.08
4503,1,400,0.04
4504,5,2000,0.2
4505,1,400,0.04
4506,1,400,0.04
4507,19,7600,0.76
4508,2,800,0.08
4509,38,15200,1.52
4510,5,2000,0.2
4511,1,400,0.04
4512,2,800,0.08
4513,4,1600,0.16
4514,30,12000,1.2
4515,1,400,0.04
4516,1,400,0.04
4517,4,1600,0.16
4518,1,400,0.04
4519,5,2000,0.2
4520,1,400,0.04
4521,1,400,0.04
4522,1,400,0.04
4523,2,800,0.08
4524,10,4000,0.4
4525,6,2400,0.24
4526,6,2400,0.24
4527,6,2400,0.24
4528,24,9600,0.96
4529,1,400,0.04
4530,1,400,0.04
4531,1,400,0.04
4532,13,5200,0.52
4533,1,400,0.04
4534,1,400,0.04
4535,5,2000,0.2
4536,1,400,0.04
4537,1,400,0.04
4538,2,800,0.08
4539,1,400,0.04
4540,2,800,0.08
4541,1,400,0.04
4542,1,400,0.04
4543,1,400,0.04
4544,5,2000,0.2
4545,3,1200,0.12
4546,11,4400,0.44
4547,6,2400,0.24
4548,4,1600,0.16
4549,4,1600,0.16
4550,5,2000,0.2
4551,183,73200,7.32
4552,2,800,0.08
4553,1,400,0.04
4554,1,400,0.04
4555,1,400,0.04
4556,1,400,0.04
4557,1,400,0.04
4558,42,16800,1.68
4559,1,400,0.04
4560,7,2800,0.28
4561,2,800,0.08
4562,33,13200,1.32
4563,11,4400,0.44
4564,1,400,0.04
4565,1,400,0.04
4566,8,3200,0.32
4567,2,800,0.08
4568,1,400,0.04
4569,1,400,0.04
4570,4,1600,0.16
4571,1,400,0.04
4572,5,2000,0.2
4573,2,800,0.08
4574,7,2800,0.28
4575,1,400,0.04
4576,4,1600,0.16
4577,2,800,0.08
4578,2,800,0.08
4579,2,800,0.08
4580,1,400,0.04
4581,3,1200,0.12
4582,1,400,0.04
4583,5,2000,0.2
4584,2,800,0.08
4585,4,1600,0.16
4586,1,400,0.04
4587,3,1200,0.12
4588,2,800,0.08
4589,1,400,0.04
4590,2,800,0.08
4591,6,2400,0.24
4592,1,400,0.04
4593,1,400,0.04
4594,3,1200,0.12
4595,2,800,0.08
4596,9,3600,0.36
4597,11,4400,0.44
4598,1,400,0.04
4599,1,400,0.04
4600,1,400,0.04
4601,1,400,0.04
4602,1,400,0.04
4603,2,800,0.08
4604,2,800,0.08
4605,1,400,0.04
4606,5,2000,0.2
4607,1,400,0.04
4608,1,400,0.04
4609,1,400,0.04
4610,2,800,0.08
4611,5,2000,0.2
4612,1,400,0.04
4613,3,1200,0.12
4614,1,400,0.04
4615,3,1200,0.12
4616,1,400,0.04
4617,1,400,0.04
4618,4,1600,0.16
4619,2,800,0.08
4620,1,400,0.04
4621,1,400,0.04
4622,1,400,0.04
4623,2,800,0.08
4624,1,400,0.04
4625,1,400,0.04
4626,1,400,0.04
4627,3,1200,0.12
4628,1,400,0.04
4629,1,400,0.04
4630,1,400,0.04
4631,2,800,0.08
4632,1,400,0.04
4633,1,400,0.04
4634,20,8000,0.8
4635,11,4400,0.44
4636,4,1600,0.16
4637,2,800,0.08
4638,18,7200,0.72
4639,9,3600,0.36
4640,1,400,0.04
4641,19,7600,0.76
4642,2,800,0.08
4643,1,400,0.04
4644,1,400,0.04
4645,3,1200,0.12
4646,3,1200,0.12
4647,3,1200,0.12
4648,5,2000,0.2
4649,7,2800,0.28
4650,1,400,0.04
4651,1,400,0.04
4652,1,400,0.04
4653,2,800,0.08
4654,9,3600,0.36
4655,2,800,0.08
4656,1,400,0.04
4657,1,400,0.04
4658,1,400,0.04
4659,1,400,0.04
4660,2,800,0.08
4661,13,5200,0.52
4662,1,400,0.04
4663,3,1200,0.12
4664,1,400,0.04
4665,2,800,0.08
4666,1,400,0.04
4667,1,400,0.04
4668,1,400,0.04
4669,1,400,0.04
4670,1,400,0.04
4671,1,400,0.04
4672,1,400,0.04
4673,137,54800,5.48
4674,1,400,0.04
4675,1,400,0.04
4676,1,400,0.04
4677,24,9600,0.96
4678,1,400,0.04
4679,9,3600,0.36
4680,1,400,0.04
4681,2,800,0.08
4682,1,400,0.04
4683,1,400,0.04
4684,5,2000,0.2
4685,9,3600,0.36
4686,1,400,0.04
4687,1,400,0.04
4688,7,2800,0.28
4689,1,400,0.04
4690,8,3200,0.32
4691,1,400,0.04
4692,1,400,0.04
4693,1,400,0.04
4694,1,400,0.04
4695,1,400,0.04
4696,1,400,0.04
4697,1,400,0.04
4698,22,8800,0.88
4699,16,6400,0.64
4700,1,400,0.04
4701,3,1200,0.12
4702,3,1200,0.12
4703,3,1200,0.12
4704,2,800,0.08
4705,1,400,0.04
4706,1,400,0.04
4707,1,400,0.04
4708,3,1200,0.12
4709,3,1200,0.12
4710,1,400,0.04
4711,1,400,0.04
4712,4,1600,0.16
4713,5,2000,0.2
4714,1,400,0.04
4715,4,1600,0.16
4716,1,400,0.04
4717,2,800,0.08
4718,2,800,0.08
4719,1,400,0.04
4720,1,400,0.04
4721,1,400,0.04
4722,3,1200,0.12
4723,2,800,0.08
4724,8,3200,0.32
4725,1,400,0.04
4726,2,800,0.08
4727,5,2000,0.2
4728,1,400,0.04
4729,3,1200,0.12
4730,1,400,0.04
4731,1,400,0.04
4732,4,1600,0.16
4733,3,1200,0.12
4734,3,1200,0.12
4735,1,400,0.04
4736,3,1200,0.12
4737,1,400,0.04
4738,1,400,0.04
4739,1,400,0.04
4740,1,400,0.04
4741,1,400,0.04
4742,1,400,0.04
4743,1,400,0.04
4744,1,400,0.04
4745,3,1200,0.12
4746,2,800,0.08
4747,1,400,0.04
4748,1,400,0.04
4749,1,400,0.04
4750,3,1200,0.12
4751,2,800,0.08
4752,1,400,0.04
4753,1,400,0.04
4754,1,400,0.04
4755,1,400,0.04
4756,1,400,0.04
4757,2,800,0.08
4758,6,2400,0.24
4759,5,2000,0.2
4760,4,1600,0.16
4761,2,800,0.08
4762,1,400,0.04
4763,1,400,0.04
4764,7,2800,0.28
4765,51,20400,2.04
4766,2,800,0.08
4767,3,1200,0.12
4768,1,400,0.04
4769,1,400,0.04
4770,1,400,0.04
4771,4,1600,0.16
4772,3,1200,0.12
4773,16,6400,0.64
4774,1,400,0.04
4775,1,400,0.04
4776,2,800,0.08
4777,1,400,0.04
4778,2,800,0.08
4779,1,400,0.04
4780,5,2000,0.2
4781,1,400,0.04
4782,4,1600,0.16
4783,2,800,0.08
4784,9,3600,0.36
4785,4,1600,0.16
4786,1,400,0.04
4787,1,400,0.04
4788,1,400,0.04
4789,1,400,0.04
4790,1,400,0.04
4791,3,1200,0.12
4792,1,400,0.04
4793,23,9200,0.92
4794,2,800,0.08
4795,1,400,0.04
4796,4,1600,0.16
4797,1,400,0.04
4798,1,400,0.04
4799,1,400,0.04
4800,12,4800,0.48
4801,2,800,0.08
4802,4,1600,0.16
4803,1,400,0.04
4804,11,4400,0.44
4805,1,400,0.04
4806,1,400,0.04
4807,1,400,0.04
4808,1,400,0.04
4809,1,400,0.04
4810,1,400,0.04
4811,1,400,0.04
4812,1,400,0.04
4813,1,400,0.04
4814,3,1200,0.12
4815,18,7200,0.72
4816,2,800,0.08
4817,2,800,0.08
4818,1,400,0.04
4819,2,800,0.08
4820,1,400,0.04
4821,1,400,0.04
4822,3,1200,0.12
4823,1,400,0.04
4824,1,400,0.04
4825,12,4800,0.48
4826,2,800,0.08
4827,15,6000,0.6
4828,4,1600,0.16
4829,1,400,0.04
4830,3,1200,0.12
4831,1,400,0.04
4832,2,800,0.08
4833,1,400,0.04
4834,1,400,0.04
4835,1,400,0.04
4836,3,1200,0.12
4837,1,400,0.04
4838,1,400,0.04
4839,1,400,0.04
4840,3,1200,0.12
4841,2,800,0.08
4842,7,2800,0.28
4843,2,800,0.08
4844,7,2800,0.28
4845,3,1200,0.12
4846,1,400,0.04
4847,9,3600,0.36
4848,1,400,0.04
4849,10,4000,0.4
4850,1,400,0.04
4851,1,400,0.04
4852,1,400,0.04
4853,2,800,0.08
4854,1,400,0.04
4855,1,400,0.04
4856,3,1200,0.12
4857,2,800,0.08
4858,2,800,0.08
4859,3,1200,0.12
4860,12,4800,0.48
4861,1,400,0.04
4862,6,2400,0.24
4863,2,800,0.08
4864,28,11200,1.12
4865,1,400,0.04
4866,1,400,0.04
4867,1,400,0.04
4868,1,400,0.04
4869,1,400,0.04
4870,1,400,0.04
4871,4,1600,0.16
4872,11,4400,0.44
4873,1,400,0.04
4874,1,400,0.04
4875,2,800,0.08
4876,4,1600,0.16
4877,2,800,0.08
4878,2,800,0.08
4879,12,4800,0.48
4880,1,400,0.04
4881,28,11200,1.12
4882,1,400,0.04
4883,3,1200,0.12
4884,2,800,0.08
4885,2,800,0.08
4886,1,400,0.04
4887,7,2800,0.28
4888,1,400,0.04
4889,1,400,0.04
4890,2,800,0.08
4891,1,400,0.04
4892,1,400,0.04
4893,2,800,0.08
4894,1,400,0.04
4895,1,400,0.04
4896,89,35600,3.56
4897,1,400,0.04
4898,1,400,0.04
4899,1,400,0.04
4900,2,800,0.08
4901,1,400,0.04
4902,5,2000,0.2
4903,2,800,0.08
4904,1,400,0.04
4905,10,4000,0.4
4906,2,800,0.08
4907,1,400,0.04
4908,2,800,0.08
4909,3,1200,0.12
4910,2,800,0.08
4911,4,1600,0.16
4912,2,800,0.08
4913,1,400,0.04
4914,1,400,0.04
4915,3,1200,0.12
4916,1,400,0.04
4917,2,800,0.08
4918,1,400,0.04
4919,18,7200,0.72
4920,2,800,0.08
4921,1,400,0.04
4922,1,400,0.04
4923,2,800,0.08
4924,1,400,0.04
4925,1,400,0.04
4926,12,4800,0.48
4927,9,3600,0.36
4928,2,800,0.08
4929,12,4800,0.48
4930,1,400,0.04
4931,5,2000,0.2
4932,1,400,0.04
4933,3,1200,0.12
4934,2,800,0.08
4935,1,400,0.04
4936,11,4400,0.44
4937,4,1600,0.16
4938,2,800,0.08
4939,1,400,0.04
4940,39,15600,1.56
4941,1,400,0.04
4942,2,800,0.08
4943,9,3600,0.36
4944,1,400,0.04
4945,66,26400,2.64
4946,6,2400,0.24
4947,1,400,0.04
4948,1,400,0.04
4949,1,400,0.04
4950,2,800,0.08
4951,1,400,0.04
4952,9,3600,0.36
4953,3,1200,0.12
4954,4,1600,0.16
4955,10,4000,0.4
4956,1,400,0.04
4957,1,400,0.04
4958,1,400,0.04
4959,2,800,0.08
4960,1,400,0.04
4961,3,1200,0.12
4962,16,6400,0.64
4963,1,400,0.04
4964,2,800,0.08
4965,1,400,0.04
4966,2,800,0.08
4967,1,400,0.04
4968,1,400,0.04
4969,1,400,0.04
4970,4,1600,0.16
4971,2,800,0.08
4972,2,800,0.08
4973,5,2000,0.2
4974,2,800,0.08
4975,1,400,0.04
4976,7,2800,0.28
4977,1,400,0.04
4978,5,2000,0.2
4979,2,800,0.08
4980,2,800,0.08
4981,1,400,0.04
4982,1,400,0.04
4983,1,400,0.04
4984,1,400,0.04
4985,1,400,0.04
4986,1,400,0.04
4987,1,400,0.04
4988,2,800,0.08
4989,4,1600,0.16
4990,1,400,0.04
4991,2,800,0.08
4992,1,400,0.04
4993,2,800,0.08
4994,1,400,0.04
4995,1,400,0.04
4996,1,400,0.04
4997,4,1600,0.16
