zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
103,153,61200,6.12,32.981,32.981,32.981,32.981,5.951,7.993,7.45,7.618,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
104,216,86400,8.64,32.96,32.981,32.967,32.96,6.455,7.998,7.655,7.703,28.947,29.06,28.982,28.947,5.221,6.637,6.198,6.637
105,114,45600,4.56,32.981,32.981,32.981,32.981,6.993,8.0,7.733,7.794,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
106,52,20800,2.08,32.981,32.981,32.981,32.981,6.92,7.999,7.687,7.762,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
107,68,27200,2.72,32.981,32.981,32.981,32.981,6.097,7.999,7.522,7.563,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
108,512,204800,20.48,32.981,32.981,32.981,32.981,5.072,7.998,7.544,7.708,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
109,769,307600,30.76,32.981,32.981,32.981,32.981,5.332,8.0,7.649,7.738,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
110,112,44800,4.48,32.981,32.981,32.981,32.981,7.044,7.998,7.794,7.83,29.06,29.06,29.06,29.06,5.221,5.221,5.221,5.221
111,79,31600,3.16,32.915,32.915,32.915,32.915,4.047,6.415,5.63,5.773,28.963,28.963,28.963,28.963,16.13,16.13,16.13,16.13
112,205,82000,8.2,32.915,32.915,32.915,32.915,4.0,7.01,4.496,4.369,28.779,28.779,28.779,28.779,19.352,19.352,19.352,19.352
113,61,24400,2.44,32.915,32.915,32.915,32.915,4.0,4.436,4.188,4.166,28.779,28.779,28.779,28.779,19.352,19.352,19.352,19.352
114,56,22400,2.24,32.915,32.915,32.915,32.915,4.004,4.218,4.102,4.078,28.779,28.779,28.779,28.779,19.352,19.352,19.352,19.352
115,51,20400,2.04,32.915,32.915,32.915,32.915,4.005,4.689,4.127,4.101,28.779,28.779,28.779,28.779,19.352,19.352,19.352,19.352
116,473,189200,18.92,32.915,32.915,32.915,32.915,4.002,5.151,4.231,4.2,28.779,28.779,28.779,28.779,19.352,19.352,19.352,19.352
117,294,117600,11.76,32.889,32.889,32.889,32.889,4.0,4.697,4.176,4.141,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
118,98,39200,3.92,32.889,32.889,32.889,32.889,4.0,4.634,4.127,4.096,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
119,85,34000,3.4,32.889,32.889,32.889,32.889,4.008,4.444,4.185,4.166,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
120,127,50800,5.08,32.889,32.889,32.889,32.889,4.006,5.53,4.697,4.618,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
121,925,370000,37.0,32.889,32.889,32.889,32.889,4.001,6.881,4.549,4.416,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
122,107,42800,4.28,32.889,32.889,32.889,32.889,4.006,5.96,4.626,4.489,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
123,66,26400,2.64,32.89,32.89,32.89,32.89,5.383,7.997,7.214,7.395,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
124,78,31200,3.12,32.89,32.89,32.89,32.89,6.232,7.987,7.485,7.573,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
125,113,45200,4.52,32.89,32.89,32.89,32.89,5.614,7.999,7.293,7.395,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
126,78,31200,3.12,32.89,32.89,32.89,32.89,6.862,7.998,7.634,7.761,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
127,218,87200,8.72,32.89,32.89,32.89,32.89,6.014,8.0,7.663,7.758,29.093,29.093,29.093,29.093,4.687,5.844,5.17,4.687
128,291,116400,11.64,32.89,32.89,32.89,32.89,6.886,8.0,7.593,7.659,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
129,201,80400,8.04,32.89,32.89,32.89,32.89,5.156,7.997,7.368,7.543,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
130,511,204400,20.44,32.89,32.89,32.89,32.89,4.816,7.998,7.456,7.589,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
131,158,63200,6.32,32.89,32.89,32.89,32.89,5.453,7.999,6.895,6.89,29.093,29.093,29.093,29.093,7.435,7.435,7.435,7.435
132,842,336800,33.68,32.89,32.89,32.89,32.89,4.16,7.992,6.909,7.074,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
133,82,32800,3.28,32.89,32.89,32.89,32.89,7.017,7.985,7.736,7.792,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
134,85,34000,3.4,32.89,32.89,32.89,32.89,6.344,8.0,7.706,7.811,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
135,55,22000,2.2,32.89,32.89,32.89,32.89,7.29,7.999,7.768,7.809,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
136,143,57200,5.72,32.89,32.89,32.89,32.89,4.883,7.997,6.788,6.699,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
137,142,56800,5.68,32.89,32.89,32.89,32.89,5.461,8.0,7.273,7.511,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
138,127,50800,5.08,32.89,32.89,32.89,32.89,6.473,7.979,7.351,7.391,29.093,29.093,29.093,29.093,7.435,7.435,7.435,7.435
139,63,25200,2.52,32.89,32.89,32.89,32.89,6.939,7.999,7.673,7.76,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
140,170,68000,6.8,32.89,32.89,32.89,32.89,7.109,7.998,7.743,7.795,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
141,2516,1006400,100.64,32.89,32.89,32.89,32.89,4.373,7.999,7.277,7.422,29.093,29.093,29.093,29.093,5.212,5.844,5.808,5.844
142,170,68000,6.8,32.89,32.89,32.89,32.89,6.915,7.993,7.659,7.735,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
143,528,211200,21.12,32.89,32.89,32.89,32.89,4.79,7.998,7.147,7.355,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
144,55,22000,2.2,32.89,32.89,32.89,32.89,4.353,7.999,7.058,7.326,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
145,108,43200,4.32,32.89,32.89,32.89,32.89,6.459,7.998,7.739,7.781,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
146,204,81600,8.16,32.89,32.89,32.89,32.89,4.678,7.999,7.211,7.385,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
147,56,22400,2.24,32.89,32.89,32.89,32.89,7.104,7.995,7.684,7.71,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
148,55,22000,2.2,32.89,32.89,32.89,32.89,6.711,7.999,7.5,7.56,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
149,418,167200,16.72,32.89,32.89,32.89,32.89,4.123,7.998,7.183,7.432,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
150,71,28400,2.84,32.89,32.89,32.89,32.89,4.687,7.951,7.052,7.172,29.093,29.093,29.093,29.093,4.687,5.844,5.763,5.844
151,78,31200,3.12,32.89,32.89,32.89,32.89,5.127,7.999,7.272,7.455,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
152,184,73600,7.36,32.89,32.89,32.89,32.89,4.866,7.997,7.284,7.567,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
153,124,49600,4.96,32.89,32.89,32.89,32.89,5.874,7.994,7.327,7.448,29.093,29.093,29.093,29.093,4.687,5.844,4.743,4.687
154,634,253600,25.36,32.89,32.89,32.89,32.89,5.063,7.997,7.209,7.29,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
155,1581,632400,63.24,32.89,32.89,32.89,32.89,4.042,7.999,6.787,6.987,29.093,29.093,29.093,29.093,4.275,4.687,4.376,4.275
156,68,27200,2.72,32.89,32.89,32.89,32.89,5.43,7.978,7.353,7.629,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
157,88,35200,3.52,32.89,32.89,32.89,32.89,6.62,7.999,7.671,7.729,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
158,410,164000,16.4,32.89,32.89,32.89,32.89,5.301,7.999,7.582,7.694,29.093,29.093,29.093,29.093,5.212,5.844,5.786,5.844
159,62,24800,2.48,32.89,32.89,32.89,32.89,6.205,7.999,7.265,7.363,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
160,202,80800,8.08,32.89,32.89,32.89,32.89,5.261,7.988,7.358,7.369,29.093,29.093,29.093,29.093,5.212,5.844,5.685,5.844
161,81,32400,3.24,32.89,32.89,32.89,32.89,5.596,7.995,7.423,7.503,29.093,29.093,29.093,29.093,5.212,5.844,5.595,5.844
162,53,21200,2.12,32.89,32.89,32.89,32.89,4.819,7.987,7.153,7.336,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
163,118,47200,4.72,32.89,32.89,32.89,32.89,6.464,7.99,7.297,7.182,29.093,29.093,29.093,29.093,5.212,6.484,5.417,5.212
164,55,22000,2.2,32.89,32.89,32.89,32.89,6.732,7.972,7.443,7.377,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
165,96,38400,3.84,32.89,32.89,32.89,32.89,5.998,7.997,7.398,7.559,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
166,77,30800,3.08,32.89,32.89,32.89,32.89,6.861,7.999,7.62,7.652,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
167,74,29600,2.96,32.89,32.89,32.89,32.89,7.363,7.994,7.772,7.781,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
168,59,23600,2.36,32.89,32.89,32.89,32.89,7.177,7.997,7.616,7.618,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
169,74,29600,2.96,32.89,32.89,32.89,32.89,6.12,7.998,7.495,7.58,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
170,1605,642000,64.2,32.89,32.89,32.89,32.89,4.12,7.998,7.105,7.282,29.093,29.093,29.093,29.093,4.275,5.212,4.765,5.212
171,103,41200,4.12,32.89,32.89,32.89,32.89,6.968,7.992,7.547,7.588,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
172,1128,451200,45.12,32.89,32.89,32.89,32.89,5.096,7.999,7.225,7.364,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
173,363,145200,14.52,32.89,32.89,32.89,32.89,5.548,7.999,7.354,7.408,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
174,612,244800,24.48,32.89,32.89,32.89,32.89,6.0,7.999,7.444,7.42,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
175,117,46800,4.68,32.89,32.89,32.89,32.89,6.447,7.989,7.521,7.626,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
176,51,20400,2.04,32.89,32.89,32.89,32.89,5.777,7.984,7.239,7.31,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
177,209,83600,8.36,32.89,32.89,32.89,32.89,6.12,7.999,7.599,7.737,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
178,4559,1823600,182.36,32.89,32.89,32.89,32.89,4.167,7.999,7.214,7.314,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
179,57,22800,2.28,32.89,32.89,32.89,32.89,6.243,7.959,7.303,7.297,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
