zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
127,10866,4346400,434.64,32.89,32.89,32.89,32.89,3.922,9.078,7.536,7.641,29.093,29.093,29.093,29.093,4.275,5.212,5.076,5.212
128,2934,1173600,117.36,32.89,32.89,32.89,32.89,5.096,9.205,7.65,7.717,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
129,36,14400,1.44,32.89,32.89,32.89,32.89,7.712,8.3,7.895,7.879,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
130,43,17200,1.72,32.89,32.89,32.89,32.89,6.96,8.459,7.809,7.897,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
131,42,16800,1.68,32.89,32.89,32.89,32.89,6.216,8.679,7.724,7.719,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
132,38,15200,1.52,32.89,32.89,32.89,32.89,7.298,8.643,7.834,7.829,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
133,108,43200,4.32,32.89,32.89,32.89,32.89,6.349,8.55,7.687,7.789,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
134,45,18000,1.8,32.89,32.89,32.89,32.89,7.14,8.24,7.677,7.743,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
135,28,11200,1.12,32.89,32.89,32.89,32.89,6.783,8.284,7.508,7.458,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
136,413,165200,16.52,32.89,32.89,32.89,32.89,4.248,8.649,7.383,7.677,29.093,29.093,29.093,29.093,4.275,5.212,4.854,5.212
137,39,15600,1.56,32.89,32.89,32.89,32.89,6.821,8.267,7.794,7.862,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
138,38,15200,1.52,32.89,32.89,32.89,32.89,5.507,8.642,7.562,7.668,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
139,28,11200,1.12,32.868,32.868,32.868,32.868,3.26,4.921,4.604,4.667,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
140,43,17200,1.72,32.868,32.868,32.868,32.868,3.81,4.357,4.059,4.042,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
141,476,190400,19.04,32.868,32.868,32.868,32.868,3.214,7.108,4.874,4.882,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
