zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
113,1071,330,42.84,13.2,56.04,32.866,32.868,32.866,32.866,3.096,4.993,4.366,4.429,29.014,29.073,29.063,29.073,13.171,17.128,13.819,13.171
114,29,2,1.16,0.08,1.24,32.874,32.874,32.874,32.874,4.805,4.871,4.838,4.838,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
115,58,35,2.32,1.4,3.72,32.874,32.874,32.874,32.874,3.945,4.985,4.484,4.478,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
116,239,85,9.56,3.4,12.96,32.874,32.874,32.874,32.874,3.895,4.951,4.441,4.411,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
117,118,7,4.72,0.28,5.0,32.874,32.874,32.874,32.874,4.443,4.777,4.649,4.725,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
118,191,111,7.64,4.44,12.08,32.874,32.874,32.874,32.874,3.553,4.988,4.318,4.256,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
119,50,28,2.0,1.12,3.12,32.874,32.874,32.874,32.874,3.004,4.928,3.824,3.77,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
120,29,22,1.16,0.88,2.04,32.874,32.874,32.874,32.874,3.143,4.739,3.456,3.294,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
121,56,21,2.24,0.84,3.08,32.874,32.874,32.874,32.874,3.088,4.773,3.859,3.87,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
122,33,4,1.32,0.16,1.48,32.874,32.874,32.874,32.874,4.731,4.861,4.785,4.774,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
123,27,3,1.08,0.12,1.2,32.874,32.874,32.874,32.874,4.876,4.957,4.911,4.9,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
124,43,53,1.72,2.12,3.84,32.894,32.894,32.894,32.894,3.048,4.968,4.223,4.376,28.846,28.846,28.846,28.846,18.898,18.898,18.898,18.898
125,43,40,1.72,1.6,3.32,32.894,32.894,32.894,32.894,3.718,4.99,4.495,4.516,28.846,28.846,28.846,28.846,18.898,18.898,18.898,18.898
126,30,18,1.2,0.72,1.92,32.894,32.894,32.894,32.894,4.458,4.993,4.757,4.8,28.846,28.846,28.846,28.846,18.898,18.898,18.898,18.898
