zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
152,219,87600,8.76,32.949,32.949,32.949,32.949,5.857,16.559,8.914,8.62,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
153,230,92000,9.2,32.96,32.96,32.96,32.96,4.512,22.32,7.996,6.908,28.947,28.947,28.947,28.947,9.79,11.896,9.891,9.79
154,124,49600,4.96,32.96,32.96,32.96,32.96,6.318,15.472,9.834,9.168,28.947,28.947,28.947,28.947,9.79,9.79,9.79,9.79
155,125,50000,5.0,32.96,32.96,32.96,32.96,5.968,14.443,10.444,10.674,28.947,28.947,28.947,28.947,9.79,11.896,11.71,11.896
156,107,42800,4.28,32.96,32.96,32.96,32.96,7.027,15.144,9.87,9.422,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
157,54,21600,2.16,32.96,32.96,32.96,32.96,5.498,16.871,8.949,7.897,28.947,28.947,28.947,28.947,9.79,9.79,9.79,9.79
158,192,76800,7.68,32.96,32.96,32.96,32.96,6.99,17.021,9.752,8.942,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
159,150,60000,6.0,32.96,32.96,32.96,32.96,7.466,13.107,10.265,10.176,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
160,99,39600,3.96,32.96,32.96,32.96,32.96,6.532,15.178,10.428,10.752,28.947,28.947,28.947,28.947,9.79,9.79,9.79,9.79
161,109,43600,4.36,32.949,32.949,32.949,32.949,5.851,15.995,9.527,8.33,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
162,336,134400,13.44,32.96,32.96,32.96,32.96,6.006,18.603,10.215,9.707,28.947,28.947,28.947,28.947,6.637,7.836,7.818,7.836
163,581,232400,23.24,32.949,32.949,32.949,32.949,6.447,15.636,9.429,9.163,28.837,28.837,28.837,28.837,10.513,15.662,14.979,15.662
164,10217,4086800,408.68,32.949,32.96,32.953,32.949,3.724,19.245,9.331,9.273,28.837,28.947,28.88,28.837,8.218,15.662,9.716,10.513
165,78,31200,3.12,32.949,32.949,32.949,32.949,6.131,12.215,8.956,8.992,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
166,111,44400,4.44,32.96,32.96,32.96,32.96,6.595,13.944,8.909,8.758,28.947,28.947,28.947,28.947,8.218,11.896,9.279,8.218
167,143,57200,5.72,32.96,32.96,32.96,32.96,6.457,13.942,9.726,9.678,28.947,28.947,28.947,28.947,8.218,11.896,8.758,8.218
168,215,86000,8.6,32.949,32.949,32.949,32.949,5.536,13.194,9.046,8.766,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
169,7578,3031200,303.12,32.946,32.949,32.949,32.949,1.877,18.324,8.73,8.299,28.701,28.837,28.837,28.837,18.011,18.011,18.011,18.011
170,63920,25568000,2556.8,32.934,32.949,32.941,32.934,2.504,28.277,10.075,9.408,28.837,29.044,28.952,29.044,8.312,14.006,11.355,10.513
171,334,133600,13.36,32.949,32.949,32.949,32.949,4.964,15.052,9.728,9.743,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
172,676,270400,27.04,32.96,32.96,32.96,32.96,6.273,16.977,9.336,9.067,28.947,28.947,28.947,28.947,7.63,7.63,7.63,7.63
173,94,37600,3.76,32.949,32.949,32.949,32.949,5.25,15.154,8.917,8.565,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
174,229,91600,9.16,32.96,32.96,32.96,32.96,5.089,12.159,8.173,7.88,28.947,28.947,28.947,28.947,7.63,7.63,7.63,7.63
175,1150,460000,46.0,32.96,32.96,32.96,32.96,6.006,19.391,9.342,8.701,28.947,28.947,28.947,28.947,7.63,7.63,7.63,7.63
176,323,129200,12.92,32.96,32.96,32.96,32.96,6.177,14.662,9.3,9.277,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
177,55,22000,2.2,32.96,32.96,32.96,32.96,7.581,16.886,10.773,10.083,28.947,28.947,28.947,28.947,7.63,7.63,7.63,7.63
