zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
175,37,14800,1.48,33.055,33.055,33.055,33.055,7.003,8.597,7.805,7.753,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
176,331,132400,13.24,33.055,33.055,33.055,33.055,5.578,10.116,7.35,7.223,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
177,33,13200,1.32,33.055,33.055,33.055,33.055,6.038,8.692,7.437,7.692,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
178,138,55200,5.52,33.055,33.055,33.055,33.055,5.739,10.148,7.523,7.649,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
179,111,44400,4.44,33.055,33.055,33.055,33.055,5.247,10.163,7.332,7.239,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
180,70,28000,2.8,33.055,33.055,33.055,33.055,6.131,9.991,7.956,7.929,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
181,60,24000,2.4,33.055,33.055,33.055,33.055,6.798,12.465,8.093,7.877,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
182,1314,525600,52.56,33.055,33.055,33.055,33.055,5.739,11.91,7.686,7.589,28.874,28.874,28.874,28.874,16.234,17.097,17.093,17.097
183,44,17600,1.76,33.031,33.055,33.055,33.055,6.544,10.117,7.892,7.841,28.626,28.874,28.869,28.874,17.097,17.097,17.097,17.097
184,26,10400,1.04,33.055,33.055,33.055,33.055,6.509,8.299,7.502,7.512,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
185,68,27200,2.72,33.055,33.055,33.055,33.055,5.266,10.314,7.169,6.866,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
186,320,128000,12.8,33.055,33.055,33.055,33.055,6.176,10.698,7.95,7.901,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
187,186,74400,7.44,33.055,33.055,33.055,33.055,5.874,13.238,8.018,7.84,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
188,138,55200,5.52,33.055,33.055,33.055,33.055,6.001,11.445,7.984,7.813,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
189,122,48800,4.88,33.055,33.055,33.055,33.055,6.09,9.697,7.524,7.534,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
190,61,24400,2.44,33.055,33.055,33.055,33.055,6.411,11.153,7.91,7.841,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
191,201,80400,8.04,33.055,33.055,33.055,33.055,5.382,11.188,7.602,7.638,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
192,35,14000,1.4,33.055,33.055,33.055,33.055,6.993,9.706,8.0,7.77,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
193,107,42800,4.28,33.055,33.055,33.055,33.055,6.823,10.024,7.918,7.816,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
194,30,12000,1.2,33.055,33.055,33.055,33.055,7.102,10.084,7.956,7.783,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
195,30,12000,1.2,33.055,33.055,33.055,33.055,7.036,9.651,8.002,7.914,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
196,45,18000,1.8,33.055,33.055,33.055,33.055,6.911,9.65,7.807,7.741,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
197,29,11600,1.16,33.055,33.055,33.055,33.055,6.693,10.001,8.115,7.926,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
198,1062,424800,42.48,33.055,33.055,33.055,33.055,5.082,12.501,7.725,7.574,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
199,55,22000,2.2,33.055,33.055,33.055,33.055,7.272,9.568,8.105,7.948,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
200,53,21200,2.12,33.055,33.055,33.055,33.055,6.038,10.404,8.015,7.835,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
201,45,18000,1.8,33.009,33.009,33.009,33.009,4.652,9.634,7.345,7.54,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
202,120130,48052000,4805.2,32.989,33.009,32.999,33.009,3.134,16.289,7.488,7.4,28.694,28.916,28.74,28.694,12.146,19.045,16.621,17.476
203,367,146800,14.68,33.007,33.009,33.008,33.007,5.308,9.756,7.242,7.306,28.694,28.916,28.907,28.916,15.69,19.045,15.828,15.69
204,167,66800,6.68,33.007,33.007,33.007,33.007,5.498,12.705,7.937,7.799,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
205,198,79200,7.92,33.007,33.007,33.007,33.007,5.989,10.296,7.609,7.531,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
206,81,32400,3.24,33.007,33.007,33.007,33.007,5.863,11.117,7.754,7.582,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
207,773,309200,30.92,33.009,33.009,33.009,33.009,4.696,15.237,7.578,7.373,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
208,309,123600,12.36,33.007,33.009,33.008,33.009,3.364,12.575,7.669,7.57,28.694,28.916,28.777,28.694,15.69,19.045,17.797,19.045
209,29,11600,1.16,33.009,33.009,33.009,33.009,5.69,9.133,7.391,7.316,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
210,43,17200,1.72,33.007,33.007,33.007,33.007,5.868,12.355,7.712,7.641,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
211,26,10400,1.04,33.007,33.007,33.007,33.007,5.845,9.924,7.386,7.386,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
212,37,14800,1.48,33.009,33.009,33.009,33.009,6.153,9.049,7.413,7.393,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
213,49,19600,1.96,33.009,33.009,33.009,33.009,5.784,14.067,8.088,7.873,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
214,142,56800,5.68,33.009,33.009,33.009,33.009,5.941,11.085,7.935,7.752,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
215,38,15200,1.52,33.007,33.007,33.007,33.007,6.391,12.813,7.691,7.299,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
216,33,13200,1.32,33.007,33.007,33.007,33.007,6.229,9.893,7.445,7.274,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
217,82,32800,3.28,33.009,33.009,33.009,33.009,5.998,10.295,7.54,7.446,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
218,42,16800,1.68,33.009,33.009,33.009,33.009,7.001,8.711,7.757,7.77,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
219,211,84400,8.44,33.007,33.007,33.007,33.007,5.678,10.877,7.43,7.371,28.916,28.916,28.916,28.916,11.921,15.69,15.208,15.69
220,57,22800,2.28,33.007,33.007,33.007,33.007,6.334,9.342,7.694,7.738,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
221,106,42400,4.24,33.009,33.009,33.009,33.009,3.943,12.521,7.619,7.475,28.694,28.694,28.694,28.694,14.461,19.045,17.921,19.045
222,116,46400,4.64,33.007,33.007,33.007,33.007,6.056,10.403,7.516,7.393,28.916,28.916,28.916,28.916,11.921,15.69,12.376,11.921
223,467,186800,18.68,33.007,33.007,33.007,33.007,3.889,14.075,7.472,7.354,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
224,2691,1076400,107.64,33.009,33.009,33.009,33.009,3.361,14.412,7.535,7.372,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
225,738,295200,29.52,33.007,33.009,33.009,33.009,3.269,13.783,7.519,7.276,28.694,28.916,28.721,28.694,11.921,14.461,14.155,14.461
226,34,13600,1.36,33.007,33.007,33.007,33.007,6.164,11.244,8.053,7.723,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
227,42,16800,1.68,33.009,33.009,33.009,33.009,6.192,10.977,7.461,7.511,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
228,97,38800,3.88,33.009,33.009,33.009,33.009,5.403,11.839,7.459,7.387,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
229,82,32800,3.28,33.009,33.009,33.009,33.009,5.628,12.666,7.677,7.528,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
230,48,19200,1.92,33.009,33.009,33.009,33.009,5.63,10.691,7.306,6.999,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
231,66,26400,2.64,33.009,33.009,33.009,33.009,5.715,11.151,6.912,6.544,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
232,88,35200,3.52,33.009,33.009,33.009,33.009,6.168,11.61,8.41,7.903,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
233,44,17600,1.76,32.989,32.989,32.989,32.989,5.929,11.519,7.859,7.419,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
234,25,10000,1.0,32.989,32.989,32.989,32.989,6.657,10.118,7.838,7.647,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
235,445,178000,17.8,32.989,32.989,32.989,32.989,5.386,12.792,7.831,7.289,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
236,29,11600,1.16,32.989,32.989,32.989,32.989,5.942,10.874,7.357,6.817,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
237,58,23200,2.32,32.989,32.989,32.989,32.989,6.262,11.488,7.862,7.473,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
238,700,280000,28.0,32.989,32.989,32.989,32.989,5.556,13.398,7.683,7.424,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
239,53,21200,2.12,32.989,32.989,32.989,32.989,6.361,11.896,7.912,7.575,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
240,118,47200,4.72,32.989,32.989,32.989,32.989,5.956,12.911,7.597,7.506,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
241,31,12400,1.24,32.989,32.989,32.989,32.989,5.719,9.719,7.067,7.092,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
242,26,10400,1.04,32.989,32.989,32.989,32.989,5.878,10.605,7.913,7.627,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
243,109,43600,4.36,32.989,32.989,32.989,32.989,5.912,12.221,8.076,7.823,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
244,237,94800,9.48,32.989,32.989,32.989,32.989,5.644,12.766,8.154,7.984,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
245,39,15600,1.56,32.989,32.989,32.989,32.989,5.867,10.796,7.166,6.829,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
246,88,35200,3.52,32.989,32.989,32.989,32.989,6.31,11.62,8.357,7.897,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
247,95,38000,3.8,32.989,32.996,32.989,32.989,5.823,11.638,7.765,7.473,28.786,28.974,28.804,28.786,9.209,12.146,11.868,12.146
248,297,118800,11.88,32.989,32.989,32.989,32.989,6.231,10.271,8.088,7.925,28.786,28.786,28.786,28.786,16.686,17.476,17.473,17.476
249,57,22800,2.28,32.989,32.989,32.989,32.989,6.666,9.343,7.717,7.657,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
250,65,26000,2.6,32.989,32.989,32.989,32.989,5.81,10.717,7.896,7.774,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
251,28,11200,1.12,32.989,32.989,32.989,32.989,4.485,9.286,7.324,7.285,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
252,1291,516400,51.64,32.989,32.989,32.989,32.989,3.859,15.533,8.077,7.727,28.786,28.786,28.786,28.786,11.057,12.146,11.504,11.057
253,74,29600,2.96,32.989,32.989,32.989,32.989,6.077,10.44,7.838,7.841,28.786,28.786,28.786,28.786,12.146,17.476,16.756,17.476
254,25,10000,1.0,32.989,32.989,32.989,32.989,7.034,11.016,7.928,7.708,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
255,54,21600,2.16,32.989,32.989,32.989,32.989,6.385,9.705,7.921,7.868,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
256,237,94800,9.48,32.989,32.989,32.989,32.989,5.55,13.145,7.938,7.616,28.786,28.786,28.786,28.786,11.057,12.146,11.963,12.146
257,54,21600,2.16,32.989,32.989,32.989,32.989,6.183,11.403,7.994,7.979,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
258,44,17600,1.76,32.989,32.989,32.989,32.989,6.016,11.964,8.069,7.533,28.786,28.786,28.786,28.786,16.686,17.476,17.44,17.476
259,48,19200,1.92,32.989,32.989,32.989,32.989,6.538,10.207,8.099,7.933,28.786,28.786,28.786,28.786,16.686,17.476,17.278,17.476
260,79,31600,3.16,32.989,32.989,32.989,32.989,5.794,10.088,7.756,7.814,28.786,28.786,28.786,28.786,16.686,17.476,16.976,16.686
261,183,73200,7.32,32.989,32.989,32.989,32.989,5.56,13.295,7.692,7.341,28.786,28.786,28.786,28.786,11.057,12.146,11.111,11.057
262,25,10000,1.0,32.989,32.989,32.989,32.989,6.902,9.308,7.924,7.87,28.786,28.786,28.786,28.786,16.686,17.476,16.718,16.686
263,33,13200,1.32,32.989,32.989,32.989,32.989,6.388,9.583,7.82,7.802,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
264,31,12400,1.24,32.989,32.989,32.989,32.989,5.831,9.857,7.628,7.582,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
265,37,14800,1.48,32.989,32.989,32.989,32.989,5.995,9.837,7.948,7.82,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
266,27,10800,1.08,32.989,32.989,32.989,32.989,5.805,11.051,7.435,7.266,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
267,49,19600,1.96,32.989,32.989,32.989,32.989,5.737,9.607,7.49,7.385,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
268,28,11200,1.12,32.989,32.989,32.989,32.989,5.968,10.096,8.079,7.89,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
269,40,16000,1.6,32.989,32.989,32.989,32.989,6.318,12.59,7.811,7.405,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
270,46,18400,1.84,32.989,32.989,32.989,32.989,6.519,10.723,8.019,7.913,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
271,268,107200,10.72,32.989,32.989,32.989,32.989,5.787,12.457,7.734,7.549,28.786,28.786,28.786,28.786,11.057,16.686,15.741,16.686
272,58905,23562000,2356.2,32.949,32.989,32.983,32.989,2.84,17.352,7.165,7.206,28.593,28.947,28.817,28.786,15.392,19.882,18.435,19.882
273,217,86800,8.68,32.989,32.989,32.989,32.989,5.624,11.989,7.787,7.651,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
274,80,32000,3.2,32.989,32.989,32.989,32.989,5.397,9.792,7.657,7.599,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
275,46,18400,1.84,32.989,32.989,32.989,32.989,5.494,10.373,7.349,7.323,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
276,29,11600,1.16,32.989,32.989,32.989,32.989,5.572,10.431,7.44,7.292,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
277,180,72000,7.2,32.989,32.989,32.989,32.989,5.55,10.685,7.927,7.835,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
278,31,12400,1.24,32.989,32.989,32.989,32.989,4.738,8.318,6.627,6.561,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
279,35,14000,1.4,32.989,32.989,32.989,32.989,6.004,11.922,7.679,7.3,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
280,230,92000,9.2,32.989,32.989,32.989,32.989,5.516,12.334,7.771,7.549,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
281,35,14000,1.4,32.989,32.989,32.989,32.989,5.868,11.268,7.881,7.314,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
282,80,32000,3.2,32.989,32.989,32.989,32.989,4.694,8.436,7.025,7.155,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
283,60,24000,2.4,32.989,32.989,32.989,32.989,5.856,9.178,7.464,7.683,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
284,28,11200,1.12,32.989,32.989,32.989,32.989,6.102,9.68,7.408,7.367,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
285,79,31600,3.16,32.989,32.989,32.989,32.989,5.75,10.955,7.893,7.846,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
286,38,15200,1.52,32.989,32.989,32.989,32.989,6.305,11.558,7.96,7.694,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
287,169,67600,6.76,32.989,32.989,32.989,32.989,5.959,11.627,7.772,7.792,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
288,60,24000,2.4,32.989,32.989,32.989,32.989,5.777,11.341,7.934,7.547,28.786,28.786,28.786,28.786,11.057,16.686,14.435,16.686
289,194,77600,7.76,32.989,32.989,32.989,32.989,4.317,10.606,7.596,7.726,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
290,28,11200,1.12,32.989,32.989,32.989,32.989,6.418,8.247,7.565,7.676,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
291,59,23600,2.36,32.989,32.989,32.989,32.989,6.027,11.752,7.654,7.413,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
292,76,30400,3.04,32.989,32.989,32.989,32.989,5.794,10.266,7.696,7.658,28.786,28.786,28.786,28.786,11.057,16.686,16.612,16.686
293,43,17200,1.72,32.989,32.989,32.989,32.989,7.124,12.005,8.081,7.905,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
294,72,28800,2.88,32.989,32.989,32.989,32.989,6.811,10.579,7.862,7.704,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
295,300,120000,12.0,32.989,32.989,32.989,32.989,6.13,10.604,7.893,7.835,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
296,26,10400,1.04,32.989,32.989,32.989,32.989,6.482,9.623,7.97,7.891,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
297,44,17600,1.76,32.989,32.989,32.989,32.989,6.495,11.93,8.095,7.789,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
298,27,10800,1.08,32.989,32.989,32.989,32.989,6.185,10.355,7.474,7.568,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
299,46,18400,1.84,32.989,32.989,32.989,32.989,6.037,11.908,8.378,7.854,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
300,93,37200,3.72,32.989,32.989,32.989,32.989,5.886,11.201,7.965,7.879,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
301,28,11200,1.12,32.989,32.989,32.989,32.989,7.507,9.124,8.125,7.934,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
302,173,69200,6.92,32.989,32.989,32.989,32.989,6.168,10.594,7.713,7.543,28.786,28.786,28.786,28.786,11.057,16.686,13.27,11.057
303,213,85200,8.52,32.989,32.989,32.989,32.989,5.343,11.299,8.088,7.929,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
304,31,12400,1.24,32.989,32.989,32.989,32.989,6.36,9.441,7.521,7.576,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
305,71,28400,2.84,32.989,32.989,32.989,32.989,5.072,11.587,7.977,7.96,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
306,78,31200,3.12,32.989,32.989,32.989,32.989,6.042,11.105,7.786,7.711,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
307,34,13600,1.36,32.989,32.989,32.989,32.989,6.114,11.575,7.784,7.543,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
308,74,29600,2.96,32.989,32.989,32.989,32.989,6.272,12.597,8.1,7.647,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
309,43,17200,1.72,32.989,32.989,32.989,32.989,6.624,10.942,7.828,7.599,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
310,52,20800,2.08,32.989,32.989,32.989,32.989,6.116,10.868,8.074,7.901,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
311,349,139600,13.96,32.989,32.989,32.989,32.989,5.392,13.023,7.142,6.949,28.786,28.786,28.786,28.786,11.057,16.686,11.073,11.057
312,98,39200,3.92,32.989,32.989,32.989,32.989,5.96,12.219,7.753,7.382,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
313,30,12000,1.2,32.989,32.989,32.989,32.989,6.305,10.467,7.617,7.426,28.786,28.786,28.786,28.786,15.392,16.686,16.212,16.686
314,107,42800,4.28,32.989,32.989,32.989,32.989,5.599,13.268,8.094,7.94,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
315,90,36000,3.6,32.989,32.989,32.989,32.989,6.972,9.689,8.098,7.894,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
316,174,69600,6.96,32.989,32.989,32.989,32.989,5.911,12.893,7.942,7.867,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
317,51,20400,2.04,32.989,32.989,32.989,32.989,5.617,10.945,7.475,7.323,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
318,37,14800,1.48,32.989,32.989,32.989,32.989,6.088,9.958,7.598,7.491,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
319,52,20800,2.08,32.989,32.989,32.989,32.989,5.969,11.293,7.906,7.84,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
320,32,12800,1.28,32.989,32.989,32.989,32.989,6.077,8.703,7.182,7.196,28.786,28.786,28.786,28.786,15.392,19.882,17.356,15.392
321,44,17600,1.76,32.989,32.989,32.989,32.989,6.98,9.754,7.932,7.793,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
322,1341,536400,53.64,32.989,32.989,32.989,32.989,4.974,12.432,7.709,7.644,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
323,61,24400,2.44,32.989,32.989,32.989,32.989,6.154,11.499,8.247,7.864,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
324,56,22400,2.24,32.989,32.989,32.989,32.989,6.985,9.442,7.833,7.779,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
325,26,10400,1.04,32.989,32.989,32.989,32.989,6.946,8.929,7.581,7.448,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
326,97,38800,3.88,32.989,32.989,32.989,32.989,6.572,10.098,7.992,7.874,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
327,26,10400,1.04,32.989,32.989,32.989,32.989,6.894,9.12,7.67,7.501,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
328,29,11600,1.16,32.989,32.989,32.989,32.989,5.501,11.683,7.98,7.744,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
329,25,10000,1.0,32.989,32.989,32.989,32.989,6.261,13.0,7.87,7.663,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
330,139,55600,5.56,32.96,32.96,32.96,32.96,5.857,12.585,7.851,7.665,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
331,28,11200,1.12,32.96,32.96,32.96,32.96,6.174,11.451,7.957,7.786,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
332,118,47200,4.72,32.96,32.96,32.96,32.96,6.362,9.287,7.67,7.647,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
333,34,13600,1.36,32.96,32.96,32.96,32.96,5.928,10.983,7.621,7.364,28.947,28.947,28.947,28.947,13.086,13.086,13.086,13.086
334,341,136400,13.64,32.96,32.96,32.96,32.96,5.85,12.118,8.091,7.706,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
335,35,14000,1.4,32.96,32.96,32.96,32.96,6.602,8.452,7.573,7.547,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
336,36,14400,1.44,32.96,32.96,32.96,32.96,6.492,9.418,7.978,7.811,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
337,75,30000,3.0,32.96,32.96,32.96,32.96,6.357,9.148,7.43,7.407,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
338,25,10000,1.0,32.96,32.96,32.96,32.96,6.867,9.278,8.081,8.184,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
339,184,73600,7.36,32.96,32.96,32.96,32.96,5.515,9.993,7.468,7.441,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
340,45,18000,1.8,32.96,32.96,32.96,32.96,6.675,10.103,7.88,7.815,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
341,736,294400,29.44,32.96,32.96,32.96,32.96,4.802,12.306,7.347,7.239,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
342,28,11200,1.12,32.981,32.981,32.981,32.981,5.559,9.664,7.167,6.977,29.06,29.06,29.06,29.06,6.814,6.814,6.814,6.814
343,32,12800,1.28,32.96,32.96,32.96,32.96,6.199,10.588,7.996,7.898,28.947,28.947,28.947,28.947,13.086,13.086,13.086,13.086
344,29,11600,1.16,32.96,32.96,32.96,32.96,6.74,9.215,7.902,7.83,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
345,79,31600,3.16,32.96,32.96,32.96,32.96,6.546,10.344,8.195,8.113,28.947,28.947,28.947,28.947,11.896,16.236,12.555,11.896
346,506,202400,20.24,32.96,32.96,32.96,32.96,4.936,11.323,7.602,7.643,28.947,28.947,28.947,28.947,11.896,16.236,11.981,11.896
347,23474,9389600,938.96,32.949,32.96,32.95,32.949,2.968,17.126,7.337,7.344,28.837,28.947,28.847,28.837,11.896,15.662,15.3,15.662
348,108,43200,4.32,32.949,32.949,32.949,32.949,5.857,11.055,7.859,7.776,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
349,247,98800,9.88,32.949,32.949,32.949,32.949,5.786,11.969,7.782,7.624,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
350,67,26800,2.68,32.949,32.949,32.949,32.949,5.953,10.44,7.874,7.8,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
351,28,11200,1.12,32.949,32.949,32.949,32.949,6.576,9.44,7.597,7.407,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
352,90,36000,3.6,32.96,32.96,32.96,32.96,6.117,11.187,7.775,7.68,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
353,45,18000,1.8,32.949,32.949,32.949,32.949,6.543,11.062,7.821,7.777,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
354,143,57200,5.72,32.96,32.96,32.96,32.96,4.512,10.131,6.227,6.08,28.947,28.947,28.947,28.947,9.79,11.896,9.952,9.79
355,33,13200,1.32,32.949,32.949,32.949,32.949,6.302,9.847,7.399,7.368,28.837,28.837,28.837,28.837,15.662,15.662,15.662,15.662
356,44,17600,1.76,32.96,32.96,32.96,32.96,6.165,10.835,7.766,7.644,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
357,204,81600,8.16,32.96,32.96,32.96,32.96,4.818,12.737,7.345,7.156,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
358,30,12000,1.2,32.96,32.96,32.96,32.96,6.408,10.511,8.327,8.007,28.947,28.947,28.947,28.947,11.896,11.896,11.896,11.896
